859,placed on IR with post-concussion syndrome (out for season)
860,placed on IR with fractured thumb
861,placed on IR with throat injury
862,placed on IR recovering from surgery on hip
863,placed on IR with fractured fibula in left leg
864,left knee injury (out 3-4 weeks)
865,sprained knee (out indefinitely)
866,right knee injury (out 4-6 weeks)
867,groin (DTD)
868,broken finger (left game)
869,surgery on wrist (out indefinitely)
870,sternum injury (DTD)
871,foot injury (out 2-4 weeks)
872,lacerated spleen (out indefinitely)
873,twisted back (DTD)
874,arthroscopic surgery on knee (out indefinitely)
875,lacerated right knee (DTD)
876,abdominal laceration (DTD)
877,broken left index finger (DTD)
878,left game with right ankle injury
879,sprained/separated (CBC) left shoulder (DTD)
880,surgery on right knee (DTD)
881,sore left knee (DTD)
882,fractured left wrist (out for season)
883,left shoulder subluxation (DTD)
884,eye injury (out for season)
885,fractured fibula (DTD)
886,neck spasms (DTD)
887,fractured rib (out indefinitely)
888,strained oblique (DTD)
889,thumb injury (DTD)
890,bruised jaw (DTD)
891,surgery on hip (out indefinitely)
892,groin (CBC) / hip flexor injury (DTD)
893,fractured fibula in left leg (out indefinitely)
894,placed on IR with right foot injury
895,placed on IR with elbow injury (out for season)
896,placed on IR recovering from surgery on right shoulder
897,placed on IR with left ankle/leg injury
898,placed on IR with left wrist injury
899,placed on IR with left leg injury (out for season)
900,placed on IR with left wrist injury (surgery)
901,right knee injury (out for remainder of regular season)
902,shoulder injury (out 3-4 weeks)
903,torn ACL in knee (likely out for season)
904,broken thumb (out 3-5 weeks)
905,broken foot (out 3-4 weeks)
906,flu (bruised kidney per CBC) (DTD)
907,spained knee (DTD)
908,left wrist injury (out 3-4 weeks)
909,elbow injury (out for season)
910,high ankle sprain (DTD)
911,head/shoulder injury (left game)
912,right hand finger injury (DTD)
913,surgery on right shoulder (out indefinitely)
914,fractured clavicle and rib (out indefinitely)
915,flu (Y) / concussion (CBC) (DTD)
916,upper (Y) / lower (CBC) body injury (DTD)
917,fractured left ankle (out for season)
918,left wrist injury (surgery) (out indefinitely)
919,surgery on right wrist (out indefinitely)
920,placed on IR with bruised midsection
921,placed on IR with headaches
922,placed on IR with surgery to repair orbital bone
923,placed on IR with lower body injury / upper body injury (CBC)
924,placed on IR with upper body injury (CBC SN)
925,placed on IR with ruptured spleen (out for season)
926,placed on IR with Achilles injury
927,placed on IR with fractured orbital bone (out for season)
928,placed on IR with head injury (CBC)
929,placed on IR with Achilles injury (out for season)
930,placed on IR with fractured leg
931,abdominal surgery (out remainder of regular season)
932,shoulder injury (out 3-5 weeks)
933,right knee injury (out 1-2 weeks)
934,kidney injury (DTD)
935,lacerated calf (out for season)
936,torn ACL in right knee (DTD)
937,lower (Y)/upper (CBC) body injury (DTD)
938,lower / upper (CBC) body injury (DTD)
939,lower (CBC) / upper body injury (DTD)
940,lower body injury (out for season) (CBC)
941,lower (Y) / upper (CBC) body injury (DTD)
942,upper body injury / concussion (DTD)
943,placed in IR with groin injury
944,placed on IR with torn ACL in knee (out for season)
945,placed on IR with surgery to repair hernia
946,placed on IR / injured non-roster list with wrist injury
947,activated from IR / injured non-roster list
948,placed on IR with hand injury / fractured finger
949,placed on IR with cracked bone in left foot
950,orbital fracture (out indefinitely)
951,broken bone in right foot (DTD)
952,lower body injry (DTD)
953,torn ACL in knee (out indefinitely)
954,broken left foot (DTD)
955,concussion and facial lacerations (DTD)
956,right arm injury (DTD)
957,cracked bone in left foot
958,placed on IR with separated shoulder (out indefinitely)
959,placed on IR with sprained right knee (out 3-4 weeks)
960,placed on IR with shoulder injury (date approximate)
961,placed on IR with fractured right forearm (left arm per CBC)
962,placed on IR with triceps injury
963,placed on IR with bruised right shoulder
964,placed on IR with broken right wrist
965,placed on IR with torn MCL in left knee
966,placed on IR with left shoulder injury (out for season)
967,placed on IR with head injury (out for season)
968,placed on IR with buised leg
969,placed on IR with groin
970,placed on IR with torso injury
971,placed on IR ankle injury
972,placed on IR with sprained knee (out for season)
973,placed on IR with migraine headaches
974,placed on IR with hand injury (date 12-04 per CBC)
975,placed on IR with fractured kneecap (out for season)
976,placed on IR with fractured kneecap (out for season) (CBC)
977,placed on IR with fractured leg (out for season)
978,placed on IR with concussion / concussion-like symptoms (out for season)
979,placed on IR with concussion (CBC)
980,placed on IR with fractured fibula in leg
981,left knee injury (out remainder of regular season)
982,wrist injury (out ~2 months)
983,fractured right ankle (out 6-8 weeks)
984,root canal (DTD)
985,back injury (left game)
986,stiff back (DTD)
987,surgery on back to replace herniated disc
988,left wrist/hand injury (DTD)
989,left shoulder injury (out indefinitely)
990,tight back (DTD)
991,broken finger (out for season)
992,hand injury (out indefinitely)
993,arthroscopic surgery on right knee (out indefinitely)
994,bruised chest (out indefinitely / DTD (Y))
995,cheekbone injury (DTD)
996,head injury / concussion (DTD)
997,leg/knee injury (DTD)
998,shoulder injury (DTD) (Y)
999,foot injury / buised leg (CBC) (DTD)
1000,head injury / concussion (out for season)
1001,head injury (DTD) (CBC)
1002,groin inury (DTD)
1003,sprained right ankle (out indefinitely)
1004,head/leg injuries (DTD)
1005,back/torso injury (DTD)
1006,bruised left hand (DTD)
1007,leg cramp (DTD)
1008,sprained ankle (out for season)
1009,torn MCL in left knee (out for season)
1010,hamstring injury (out indefinitely)
1011,fractured foot (out for season)
1012,fractured ankle (out for season)
1013,placed on IR with cervical injury
1014,placed on IR with broken leg
1015,placed on IR with surgery on left ankle
1016,placed on IR with post concussion syndrome
1017,placed on IR recovering from surgery on shoulder
1018,placed on IR with torn right Achilles tendon
1019,placed on IR with torn ligament in left hand
1020,placed on IR with broken bone in hand
1021,placed on IR with fractured lower left leg
1022,placed on long-term IR with lacerated leg
1023,placed on IR with lacerated right calf
1024,placed on IR with sprained MCL in knee (out for season)
1025,placed on IR with hip injury / heel injury (CBC) (out for season)
1026,activated from IR with upper body injury
1027,placed on IR with fractured right fibula
1028,placed on IR with torn ACL in knee (CBS Y) (out for season)
1029,placed on IR with torn ACL in knee (CBC) (out for season)
1030,placed on IR with concussion (CBC E)
1031,lacerated knee (out indefinitely)
1032,knee injury (2-4 weeks)
1033,groin injury (out 3-5 weeks)
1034,cervical injury (out indefinitely)
1035,knee injury (left game)
1036,broken leg (out for season)
1037,post concussion syndrome (DTD)
1038,surgery on shoulder (out indefinitely)
1039,Achilles tendon injury (out indefinitely)
1040,head injury (out for season) (date approximate)
1041,surgery on left hand to repair torn ligament
1042,surgery on wrist (DTD)
1043,torn menuscus in knee (DTD)
1044,broken bone in hand (DTD)
1045,post-concussion (out indefinitely)
1046,broken neck (out indefinitely)
1047,fractured lower left leg (DTD)
1048,concussion-like symptoms / facial injury (DTD)
1049,broken right foot (out for season)
1050,neck injury (out indefinitely)
1051,upper body / lower body (CBC) injury (DTD)
1052,lower body / upper body (CBC) injury (DTD)
1053,forearm / shoulder (CBC) injury (DTD)
1054,fractured left heel (out for season)
1055,fractured left heel (out indefinitely)
1056,fractured right leg (DTD)
1057,head injury/concussion (out for season)
1058,torn ACL in knee (out for season)
1059,concussion / illness (DTD)
1060,placed on IR with headaches / concussion (out for season)
1061,placed on injured/non-roster list recovering from surgery on left knee
1062,placed on IR with torn ACL and MCL in right knee (out for season)
1063,placed on IR with groin injury (Y)
1064,placed on IR wiith lower body injury
1065,placed on IR with surgery on left knee
1066,placed on IR with surgery on ankle
1067,placed on IR with leg injury (out for season)
1068,placed on IR with lower body injury (date 02-03 per CBC)
1069,placed on injured/non-roster list with lower body injury
1070,placed on IR with lower body injury (Y)
1071,placed on IR with concussion (CBS Y)
1072,left eye injury (DTD)
1073,right leg injury (out indefinitely)
1074,fractured toe (DTD)
1075,surgery on right shoulder
1076,surgery on left hip (out for season)
1077,lower body soreness (DTD)
1078,hamstring injury (out for season)
1079,torn ACL and MCL in right knee (out indefinitely)
1080,head injury (Y) / illness (CBC) (DTD)
1081,finger injury (out for season)
1082,sore leg (DTD)
1083,post-concussion symptoms (DTD) / out for season (CBC)
1084,groin / hip injury (DTD)
1085,finger/hand injury (DTD)
1086,strained groin (out for season)
1087,wrist injury (Y) / lower body injury (CBC) (DTD)
1088,strained knee (DTD)
1089,strained abdominal muscle (out for season)
1090,concussion / facial fractures (out for season)
1091,bone bruise / strained oblique muscle (CBC) (DTD)
1092,torn triceps (DTD)
1093,placed on IR with broken pinky finger
1094,placed on IR with torn rotator cuff in left shoulder
1095,"placed on IR with broken wrist (surgery, out for season)"
1096,placed on IR with left eye injury
1097,placed on IR with fractured vertebrae
1098,placed on IR with surgery on left hip
1099,placed on IR with thumb inijury
1100,placed on IR with surgery on shoulder to repair torn labrum (out for season)
1101,placed on IR with broken collarbone
1102,placed on IR with eye injury (out for season)
1103,placed on IR with left ankle injury (out for season)
1104,placed on IR wtih fractured foot
1105,placed on IR with arm injury (out for season)
1106,placed on IR with strained left hamstring
1107,placed on IR with lower body injury (date 11-09 per CBC)
1108,placed on IR with foot injury (SN)
1109,placed on IR with hernia
1110,placed on IR with facial fractures (CBC)
1111,placed on IR with neck injury (CBC)
1112,placed on IR with fractured fibula (out for season)
1113,placed on IR with fractured jaw (out for season)
1114,placed on IR with shoulder injury / fractured ribs
1115,placed on IL with surgery on neck
1116,sprained right knee (out 3-5 weeks)
1117,left wrist injury (out indefinitely)
1118,lacerated calf (out indefinitely)
1119,broken nose (out indefinitely)
1120,wrist injury (out 8-10 weeks)
1121,hairline fracture in leg (DTD)
1122,surgery on left knee (DTD)
1123,broken rib (DTD)
1124,broken pinky finger (DTD)
1125,right hand injury (out indefinitely)
1126,broken right big toe (DTD)
1127,left arm body injury (DTD)
1128,sore foot (DTD)
1129,lacerated leg (out indefinitely)
1130,head/facial injury (DTD)
1131,sprained left knee (out indefinitely)
1132,surgery on shoulder to repair torn labrum (out indefinitely)
1133,torn Achilles tendon (out indefinitely)
1134,upper body injury (our indefinitely)
1135,broken left thumb (DTD)
1136,fractured left foot (DTD)
1137,broken wrist (out for season) (CBC)
1138,torn labrum in shoulder (out for season)
1139,foot injury (DTD) (CBC)
1140,broken thumb (DTD)
1141,broken collarbone (out indefinitely)
1142,headaches (DTD)
1143,bruised ribs & finger injury (DTD)
1144,strained left hamstring (out indefinitely)
1145,hand injury / fractured finger (out for season)
1146,upper body injury / lower body injury (CBC) (DTD)
1147,lacerated foot (DTD)
1148,placed on IR recovering from surgery on hand
1149,placed on IR with strained shoulder
1150,placed on IR with torn ligament in left knee (out indefinitely)
1151,placed on IR with sports hernia (out for season)
1152,placed on IR with ruptured Achilles tendon
1153,placed on IR with broken jaw (surgery)
1154,placed on IR with broken right ankle
1155,placed on IR with broken hand (surgery)
1156,placed on IR for surgery to repair sports hernia
1157,placed on IR with surgery on hip/groin
1158,placed on IR with fractured arm
1159,placed on IR with surgery on wrist (out for season)
1160,placed on IR with hand injury (CBS)
1161,placed on IR with groin injury / upper body injury
1162,surgery on knee (out 3-4 weeks)
1163,surgery on hand (out indefinitely)
1164,hand injury (out 3-5 weeks)
1165,right shoulder injury (out indefinitely)
1166,foot injury (out 4-6 weeks)
1167,surgery on wrist (out 8-10 weeks)
1168,broken finger (out 4-6 weeks)
1169,lacerated neck (left game)
1170,shoulder injury (out 2-3 weeks)
1171,post-concussion (DTD)
1172,lacerated left leg (right ankle injury CBC) (DTD)
1173,wrist/hand injury (DTD)
1174,nasal surgery (out indefinitely)
1175,left shoulder injury (DTD) (CBC)
1176,lacerated ear (DTD)
1177,infected foot (DTD)
1178,broken right ankle (DTD)
1179,left shoulder and wrist injury (DTD)
1180,fractured nose (DTD)
1181,hand/wrist injury (out for season)
1182,fractured orbital bone (out indefinitely)
1183,upper body injury / groin injury (CBC) (DTD)
1184,sprained right shoulder (DTD)
1185,placed on IR with fractured right leg/ankle
1186,placed on IR with post-concussion symptoms
1187,placed on IR high left ankle sprain
1188,placed on IR with broken sternum
1189,placed on IR with post-concussion syndrome (out for season and all of 2013-14 season)
1190,placed on IR with fractured left tibia
1191,placed on IR with lower body injury (date 12-08 per CBC T)
1192,placed on IR with concussion (CBS)
1193,placed on IR with concussion (CBC T)
1194,placed on IR with torn ACL in right knee (out for season)
1195,placed on IR with groin injury (date 11-10 per CBC)
1196,placed on IR with torn MCL in knee
1197,placed on IR with fractured femur in left leg (out for season)
1198,placed on IR with heart ailment
1199,concussion (left game)
1200,bruised shin (DTD)
1201,bruised right foot (out indefinitely)
1202,fractured left tibia (out indefinitely)
1203,fractured right tibia (DTD)
1204,bruised left leg (DTD)
1205,fracture facial bone (DTD)
1206,eye contusion (DTD)
1207,stomach virus (Y) / rest (CBC) (DTD)
1208,spleen injury (out for season)
1209,surgery on speen (out for season)
1210,high left ankle sprain (DTD)
1211,fractured right thumb (DTD)
1212,right knee injury (DTD
1213,broken right pinky finger (DTD)
1214,surgery on broken right pinky finger
1215,broken / dislocated right wrist (out for season)
1216,post-concussion syndrome (out indefinitely)
1217,fractured left forearm (DTD)
1218,fractured right ring finger (DTD)
1219,upper body / hip (CBC) injury (DTD)
1220,sprained neck (DTD)
1221,"broken nose, facial lacerations (DTD)"
1222,surgery to repair facial injuries (DTD)
1223,facial laceration / head injury (DTD)
1224,sprained left knee (out for season)
1225,bruised left knee (out for season)
1226,fractured left leg (DTD)
1227,strained shoulder (DTD)
1228,foot/leg injury (DTD)
1229,fractured right fibula (out for season)
1230,lower back (Y) / upper body (CBC) injury (DTD)
1231,concussion (DTD) (CBC Y)
1232,bruised right hand (DTD)
1233,fractured right finger (out indefinitely)
1234,surgery on left hand (out for season)
1235,surgery on left hip (out indefinitely)
1236,right hip injury (DTD)
1237,surgery on right elbow (DTD)
1238,placed on IR with concussion / broken nose / broken finger
1239,placed on IR with broken bone in right hand
1240,placed on IR with surgery on hip (out for season)
1241,placed on IR with torn MCL in left knee (out for season)
1242,placed on IR with quadriceps injury
1243,placed on IR with hyperextended elbow
1244,placed on IR with surgery on finger (DTD)
1245,activated from IR (date 01-16 per S)
1246,placed on IR with heart ablation procedure
1247,placed on IR with torn ligament in knee
1248,placed on IR with broken arm
1249,placed on IR with fractured forearm
1250,placed on IR with strained MCL in left knee
1251,placed on IR with left knee injury (surgery) (CBC CBS)
1252,placed on IR with chipped bone in ankle
1253,placed on IR with severed tendon in left ankle
1254,activated from IR with strained oblique
1255,placed on IR with bursa sac injury in elbow
1256,placed on IR with bruised left knee
1257,placed on IR with leg injury (out for season?)
1258,placed on IR with concussion (CBC SN)
1259,placed on injured/non-roster list with Achilles injury
1260,placed on IR with fractured foot (out for season)
1261,placed on IR with hip injury (CBS S Y)
1262,placed on IR with hip injury (CBC)
1263,left wrist injury (left game)
1264,broken hand (out 7-10 weeks)
1265,surgery on groin (DTD)
1266,bruised foot (out indefinitely)
1267,arm injury (out indefinitely)
1268,strained hip (DTD)
1269,accelerated heart rate (DTD)
1270,heart ablation procedure (DTD)
1271,eye injury (left game)
1272,fractured wrist (DTD)
1273,upper body injurhy (out for season)
1274,heart surgery (DTD)
1275,broken foot (out for season)
1276,separated shoulder (out for season)
1277,lacerated finger (DTD)
1278,ankle/leg injury (DTD)
1279,head/nose injury (DTD)
1280,whiplash (DTD)
1281,fractured hand (out indefinitely)
1282,sports hernia (surgery) (out for season)
1283,lower (Y) / upper body injury (CBC) (DTD)
1284,lower body injury (DTD) (CBC Y)
1285,placed on IR recovering from surgery on knee to repair blood clot
1286,placed on IR with upper body injury / concussion
1287,placed on IR with broken right hand (Y) / left hand (CBC)
1288,placed on IR with broken toe
1289,placed on IR with broken right fibula (out for season)
1290,placed on IR with post-concussion
1291,placed on IR with hip infection after surgery
1292,placed on IR with Achilles injury (surgery)
1293,placed on IR with upper body injury (CBC E)
1294,sprained left knee (out 4-6 weeks)
1295,dislocated kneecap (out 3-4 weeks)
1296,eye & shoulder injury (DTD)
1297,finger injury (DTD) (date approximate)
1298,lacerated finger / hand injury (DTD)
1299,cheekbone injury (out for season)
1300,neck/back injuries (DTD)
1301,upper body injury (CBC) / lower body injury (Y) (DTD)
1302,placed on IR with left foot injury
1303,placed on IR with torn ACL and MCL in knee (out for season)
1304,placed on IR with lower body injury (date approximate)
1305,placed on IR with fractured left ring finger
1306,placed on IR with broken left thumb (date approximate)
1307,placed on IR with fractured/dislocated right hand
1308,placed on IR with recovering from surgery to repair fractured left ankle
1309,placed on IR with fractured left scapula
1310,placed on IR with right hip injury
1311,placed on IR wiwth strained groin
1312,placed on IR with surgery on right hand
1313,placed on IR with surgery to repair abdominal injury
1314,placed on IR with concussion (Y)
1315,placed on IR with fractured left ankle (CBC)
1316,placed on IR with left elbow injury
1317,fractured left clavicle (out for season)
1318,fractured right foot (out 3-4 weeks)
1319,"lower body injury (left game, DTD)"
1320,broken left ankle (out ~8 weeks)
1321,upper back injury (DTD)
1322,sore shoulder (DTD)
1323,broken right wrist (DTD)
1324,right arm/wrist injury (DTD)
1325,high ankle sprain (DTD) / out for season (CBC)
1326,broken right index finger (DTD)
1327,concussion / concussion-like symptoms (DTD)
1328,sprained right wrist (DTD)
1329,bruised shoulder (out indefinitely)
1330,left foot injury (out for season)
1331,bruised left knee (DTD)
1332,body soreness (out for season)
1333,recovering from surgery on right hand (out for season)
1334,wrist injury (Y) / sprained left shoulder (CBC) (DTD)
1335,placed on IR with forearm injury
1336,placed on IR with blood clot in leg
1337,placed on IR with upper body strain
1338,placed on IR with right wrist injury
1339,placed on IR with groin injury (out for season
1340,placed on IR with toe injury (Y)
1341,placed on IR with tibia injury (CBC)
1342,placed on IR with fractured wrist (out for season)
1343,placed on IR with ankle injury (CBS) / fibula injury (CBC)
1344,fractured right thumb (out indefinitely)
1345,sports hernia (out for remainder of regular season)
1346,bruised tailbone (DTD)
1347,strained left knee (DTD)
1348,finger injury (out 4-6 weeks)
1349,surgery on wrist (out for season)
1350,bruised heel (DTD)
1351,lacerated spleen (out for season)
1352,broken jaw (out indefinitely)
1353,left knee injury (left game)
1354,dental surgery (DTD)
1355,sore finger / thumb injury (CBC) (DTD)
1356,head injury (DTD) (Y)
1357,chin injury (DTD)
1358,lower body / groin injury (out for season)
1359,left wrist injury (out for season)
1360,tibia injury (DTD) (CBC)
1361,placed on IR with surgery on left foot
1362,placed on IR with dislocated left shoulder
1363,placed on IR with right shoulder injuiry
1364,placed on injured-non roster list with infection in right foot
1365,placed on IR recovering from surgery on right knee to repair with torn ACL and MCL (out for season)
1366,placed on IR with upper body (Y) / lower body (CBC) injury
1367,placed on IR with lower body injury / surgery to repair hernia
1368,placed on IR with broken wrist (out for season)
1369,placed on IR with fractured hand/wrist
1370,placed on IR with surgery to repair fractured ankle
1371,placed on IR with upper body injury (CBS)
1372,placed on IR with upper body injury (E T CBC)
1373,placed on IR recovering from surgery on shoulder to repair labrum
1374,placed on IR with lower body injury (CBS) / surgery on wrist (CBC)
1375,placed on IR with blood clots in lungs (out for season)
1376,placed on IR with leg injury (date 12-08 per CBC)
1377,placed on IR with upper body injury (date 12-18 per CBC)
1378,placed on IR recovering from surgery on ankle (out for season)
1379,placed on IR with surgery on left hand
1380,knee injury (out 3-4 weeks)
1381,ankle injury (out 3-4 weeks)
1382,ankle injury (out 7-8 weeks)
1383,infected cut on leg (DTD)
1384,broken leg (out indefinitely)
1385,recovering from surgery on shoulder (out for season)
1386,facial/head injury (DTD)
1387,upper body injury injury (DTD)
1388,left foot injury injury (DTD)
1389,surgery on left foot (date approximate)
1390,strained right shoulder (DTD)
1391,right arm injury (left game)
1392,bruised right shoulder (out indefinitely)
1393,torn abdominal muscle (out indefinitely)
1394,surgery to repair torn abdominal muscle (out indefinitely)
1395,fractured left ring finger (DTD)
1396,groin injury (DTD) (date approximate)
1397,infection in right foot (DTD)
1398,shoulder injury (out indefinitely) / broken finger (DTD) (Y)
1399,sore knee (DTD)
1400,sore hip/groin (DTD)
1401,torn ACL and MCL in right knee (out for season)
1402,surgery to repair hernia (DTD)
1403,concussion (CBC) / concussion-like symptoms (DTD)
1404,headaches (precautionary) (DTD)
1405,illness (DTD) / concussion (out indefinitely) (CBC)
1406,arthroscopic surgery on knee (out for season)
1407,surgery to repair fractured jaw (out for season)
1408,blood clot in pelvis (DTD)
1409,lower body (CBC) / upper body injury (DTD)
1410,surgery on shoulder to repair labrum (out indefinitely)
1411,concussion symptoms (DTD)
1412,surgery on ankle (out for season)
1413,placed on IR with torn labrum in left shoulder (right shoulder?)
1414,placed on IR with abdominal strain
1415,placed on IR with dislocated right shoulder
1416,placed on IR with surgery for sports hernia / right groin/hip injury
1417,placed on IR with strained left oblique muscle
1418,placed on IR with strained left shoulder
1419,placed on IR with torn abdominal muscle
1420,placed on IR with hip injury (CBC SN)
1421,placed on IR with surgery on right foot
1422,placed on IR with surgery on left shoulder (out for season)
1423,placed on IR with right eye injury
1424,placed on IR with high left ankle sprain
1425,"placed on IR with back, groin, abdominal injuries (out for season)"
1426,placed on IR with lacerated right thigh
1427,placed on IR with hip injury (out for season)
1428,placed on IR with torn muscles in rib cage
1429,placed on IR with separated left shoulder (out for season)
1430,placed on IR with blood clots in right leg
1431,placed on IR with groin injury (CBS) / surgery on pectoral (CBC)
1432,placed on IR with back injury (date 12-23 per CBC)
1433,placed on IR with lower body injury (CBS)
1434,placed on IR with lower body injury (CBC SN)
1435,placed on injured/non-roster list with upper body injury
1436,separated left shoulder (out 1-3 weeks)
1437,right wrist injury (out indefinitely)
1438,sprained shoulder (out indefinitely)
1439,left hand injury (out 2-3 weeks)
1440,dizziness (DTD)
1441,dizziness (out indefinitely)
1442,calf injury (DTD)
1443,mild concussion (out indefinitely)
1444,placed on IR with sports hernia (out indefinitely)
1445,sprained MCL in left knee (out 1-2 weeks)
1446,blood clot in right ankle (out indefinitely)
1447,surgery on hip (out 3-5 weeks)
1448,strained MCL in knee (DTD)
1449,surgery to repair torn stomach muscle (out 3-5 weeks)
1450,strained left groin (DTD)
1451,torn stomach muscle (out indefinitely)
1452,surgery on right ring finger
1453,strained left shoulder (DTD)
1454,dislocated right shoulder (DTD)
1455,surgery to repair torn abdominal muscle
1456,surgery on right foot (DTD)
1457,post-concussion syndrome (out for season)
1458,bulging disc in back (DTD)
1459,surgery on knee (DTD)
1460,surgery to repair fractured left orbital bone (out indefinitely)
1461,right eye injury (out for season)
1462,wrist injury (DTD / out indefinitely)
1463,surgery to repair torn groin muscle (out for season) (date approximate)
1464,chipped bone in right foot (DTD)
1465,bruised upper back (out for season)
1466,stomach ailment (out for season)
1467,right ankle injury (out for season)
1468,right leg injury / surgery on ankle (out for season)
1469,surgery on hip/abdominal (out for season)
1470,fractured left leg (out for season)
1471,sprained ankle / left knee injury (DTD)
1472,placed on IR with broken ankle
1473,placed on IR with torn pectoral muscle
1474,placed on IR with broken left wrist
1475,placed on IR with torn meniscus (out for season)
1476,placed on IR with torn labrum and rotator cuff in left shoulder (out for season)
1477,placed on IR with back spasms (out for season)
1478,placed on IR with swollen right knee
1479,placed on IR with swollen left knee (CBC)
1480,placed on IR with sprained left wrist
1481,placed on IR with strained MCL in left knee (surgery)
1482,placed on IR with broken facial bones
1483,placed on IR with dislocated left knee cap (out for season)
1484,placed on IR with broken right hand/thumb
1485,placed on IR with strained groin and abdomen
1486,placed on IR with lower body injury (date 12-27 per CBC SN)
1487,sports hernia (out remainder of regular season)
1488,sprained right knee (out 4-5 weeks)
1489,leg injury (left game)
1490,knee injury (out 2-3 weeks)
1491,hairline fracture in left foot (DTD)
1492,swollen right knee (DTD)
1493,hip resurfacing surgery (out indefinitely)
1494,broken ribs (DTD)
1495,broken wrist (out for season)
1496,swollen left knee (out for season)
1497,sore back (Y) / facial injury (CBC) (DTD)
1498,torn left rotator cuff (out for season)
1499,surgery on left shoulder to repair torn rotator cuff (out for season)
1500,torn MCL in left knee (DTD)
1501,fractured left cheekbone (DTD)
1502,strained adductor muscle (DTD)
1503,strained MCL in left knee (DTD)
1504,broken facial bones (DTD)
1505,dislocated left knee cap (out for season)
1506,surgery on right hip (out for season)
1507,right hip flexor injury (out for season)
1508,concussion / out indefinitely (CBC) (DTD)
1509,broken right hand/thumb (out indefinitely)
1510,lacerated elbow (DTD)
1511,groin injury / sports hernia (DTD)
1512,lower body injury / illness (CBC) (DTD)
1513,"torn MCL, menuscis in knee (out indefinitely)"
1514,fractured / bruised (CBC) right hand (out for season)
1515,upper body injury / lower body injury (CBC) (out for season)
1516,fractured left fibula (out for season)
1517,placed on IR with surgery on left ankle to repair lacerated tendon
1518,placed on IR with right knee injury (surgery) (out for season)
1519,placed on IR with fractured vertebrae in neck (out for season)
1520,placed on IR with groin/hernia injury
1521,placed on IR recovering from surgery to repair torn right biceps (out for season)
1522,placed on IR with dizziness (out for season)
1523,activated from IR (CBC TSN)
1524,placed on IR with left hamstring injury
1525,activated from IR (S)
1526,placed on IR with fractured fingers
1527,placed on IR with upper body injury / lower body injury (S Y)
1528,placed on IR with sports hernia (CBC) (out for season)
1529,placed on IR with surgery on left knee (CBS S Y) (out for season)
1530,placed on IR with surgery on left knee (CBC) (out for season)
1531,placed on IR with fractured sternum
1532,broken thumb (out 5-7 weeks)
1533,lower body injury (out 2-3 weeks)
1534,broken arm (out indefinitely)
1535,groin / lower body injury (DTD)
1536,torn left Achilles tendon (out for season)
1537,surgury on shoulder (out indefinitely)
1538,broken bone in left foot (DTD)
1539,left hand/wrist injury (DTD)
1540,leg laceration (DTD)
1541,recovering from surgery on right knee to repair torn ACL (out indefinitely)
1542,"concussion, fractured vertebrae in neck (out indefinitely)"
1543,lacerated left leg (out indefinitely)
1544,surgery to repair torn right biceps (DTD)
1545,headache / concussion (out for season)
1546,headaches (out for season)
1547,flu / concussion (CBC) (DTD)
1548,torn ligament in left knee (out for season)
1549,torn left biceps (out for season)
1550,left hamstring injury (DTD)
1551,fractured thumb (out for season)
1552,placed on IR with surgery on right wrist
1553,placed on IR with lacerated thigh
1554,placed on IR with hand injury (out for season)
1555,placed on IR with infection in hand
1556,placed on IR with sprained ankle (out for season)
1557,placed on IR with lower body injury (CBC E SN)
1558,placed on IR recovering from surgery on left shoulder (out for season)
1559,bruised right ankle (DTD)
1560,upper body injury (DTD) (Y)
1561,mid body injury (DTD)
1562,broken left foot (out for season)
1563,infection in hand (out indefinitely)
