long_name,player,position
Blues,David Backes,C
Blues,Eric Brewer,G
Blues,Martin Rucinsky,LW
Blues,Manny Legace,G
Blues,Andy McDonald,G
Blues,Martin Rucinsky,LW
Blues,Mike Johnson,G
Blues,Ryan Johnson,D
Blues,Dan Hinote,RW
Blues,Dan Hinote,RW
Blues,Keith Tkachuk,LW
Blues,Jay McKee,D
Blues,Jay McKee,D
Blues,Martin Rucinsky,LW
Blues,Manny Legace,G
Blues,Jamal Mayers,RW
Blues,D.J. King,LW
Blues,Jonas Junland,G
Blues,Dan Hinote,RW
Blues,Lee Stempniak,RW
Blues,Yan Stastny,C
Blues,Ben Bishop,G
Blues,Paul Kariya,LW
Blues,Dan Hinote,RW
Blues,Andy McDonald,LW
Blues,Patrik Berglund,C
Blues,T.J. Oshie,RW
Blues,Eric Brewer,RW
Blues,Keith Tkachuk,LW
Blues,Roman Polak,G
Blues,Manny Legace,G
Blues,Dan Hinote,RW
Blues,Alexander Steen,C
Blues,Patrik Berglund,C
Blues,Keith Tkachuk,LW
Blues,Carlo Colaiacovo,LW
Blues,D.J. King,LW
Blues,T.J. Oshie,RW
Blues,Andy McDonald,RW
Blues,Andy McDonald,RW
Blues,David Backes,C
Blues,Eric Brewer,LW
Blues,Carlo Colaiacovo,G
Blues,Keith Tkachuk,LW
Blues,Paul Kariya,LW
Blues,Keith Tkachuk,LW
Blues,Andy McDonald,G
Blues,D.J. King,LW
Blues,David Backes,C
Blues,B.J. Crombeen,RW
Blues,D.J. King,LW
Blues,Keith Tkachuk,LW
Blues,Roman Polak,G
Blues,Paul Kariya,LW
Blues,Barret Jackman,G
Blues,Keith Tkachuk,LW
Blues,Patrik Berglund,C
Blues,Roman Polak,RW
Blues,T.J. Oshie,RW
Blues,Nikita Nikitin,G
Blues,Roman Polak,C
Blues,Carlo Colaiacovo,RW
Blues,David Perron,LW
Blues,Brad Winchester,LW
Blues,Alex Pietrangelo,C
Blues,Erik Johnson,D
Blues,Carlo Colaiacovo,LW
Blues,Barret Jackman,RW
Blues,Andy McDonald,D
Blues,Jaroslav Halak,G
Blues,Nikita Nikitin,D
Blues,Vladimir Sobotka,C
Blues,Roman Polak,RW
Blues,Jaroslav Halak,G
Blues,Alexander Steen,C
Blues,Barret Jackman,C
Blues,Nikita Nikitin,D
Blues,Patrik Berglund,C
Blues,Carlo Colaiacovo,C
Blues,David Backes,C
Blues,Vladimir Sobotka,C
Blues,Evgeny Grachev,C
Blues,Matt D'Agostini,RW
Blues,Ryan Reaves,LW
Blues,T.J. Oshie,RW
Blues,Alexander Steen,C
Blues,Barret Jackman,D
Blues,Jason Arnott,C
Blues,Matt D'Agostini,RW
Blues,Carlo Colaiacovo,LW
Blues,Kris Russell,LW
Blues,Kris Russell,RW
Blues,Kent Huskins,G
Blues,Jason Arnott,C
Blues,Andy McDonald,LW
Blues,David Backes,C
Blues,Roman Polak,LW
Blues,Matt D'Agostini,RW
Blues,Brian Elliott,G
Blues,Jaroslav Halak,G
Blues,Alex Pietrangelo,C
Blues,Jason Arnott,C
Blues,Jaroslav Halak,G
Blues,Jaroslav Halak,G
Blues,Alexander Steen,C
Blues,T.J. Oshie,RW
Blues,T.J. Oshie,RW
Blues,Jaroslav Halak,G
Blues,Scott Nichol,C
Blues,Barret Jackman,G
Blues,Barret Jackman,C
Blues,Brenden Morrow,LW
Blues,Brenden Morrow,LW
Blues,Patrik Berglund,C
Blues,Vladimir Sobotka,C
Blues,Jaden Schwartz,LW
Blues,David Backes,C
Blues,Alexander Steen,C
Blues,David Backes,C
Blues,Jordan Leopold,D
Blues,Magnus Paajarvi-Svensson,LW
Blues,Vladimir Tarasenko,RW
Blues,Derek Roy,C
Blues,Alexander Steen,C
Blues,Barret Jackman,G
Blues,David Backes,C
Blues,Brenden Morrow,LW
Blues,T.J. Oshie,RW
Blues,Patrik Berglund,C
Blues,Brenden Morrow,LW
Blues,David Backes,C
Blues,Brenden Morrow,LW
Blues,Patrik Berglund,C
Blues,Paul Stastny,C
Blues,David Backes,C
Blues,Ryan Reaves,LW
Blues,Jay Bouwmeester,C
Blues,Steve Ott,C
Blues,Alexander Steen,C
Blues,Carl Gunnarsson,RW
Blues,Jori Lehtera,C
Blues,Patrik Berglund,C
Blues,Ian Cole,G
Blues,Carl Gunnarsson,LW
Blues,Alexander Steen,C
Blues,Vladimir Tarasenko,RW
Blues,Robert Bortuzzo,LW
Blues,Jori Lehtera,C
Blues,Robby Fabbri,LW
Blues,Kevin Shattenkirk,G
Blues,Paul Stastny,C
Blues,Vladimir Tarasenko,RW
Blues,Steve Ott,C
Blues,Colton Parayko,C
Blues,Carl Gunnarsson,G
Blues,Jay Bouwmeester,D
Blues,Paul Stastny,C
Blues,Carl Gunnarsson,C
Blues,Robert Bortuzzo,G
Blues,Jori Lehtera,C
Blues,Carl Gunnarsson,G
Blues,Jay Bouwmeester,RW
Blues,Carl Gunnarsson,LW
Blues,Robby Fabbri,LW
Blues,David Backes,C
Blues,Jake Allen,C
Blues,Carl Gunnarsson,D
Blues,Scottie Upshall,LW
Blues,Jaden Schwartz,LW
Blues,Jake Allen,LW
Blues,Carl Gunnarsson,G
Blues,Jori Lehtera,C
Blues,Kyle Brodziak,RW
Blues,Robert Bortuzzo,LW
Blues,Alexander Steen,C
Blues,Carl Gunnarsson,C
Blues,Carl Gunnarsson,G
Blues,Dmitrij Jaskin,RW
Blues,Jori Lehtera,C
Capitals,Brent Johnson,G
Capitals,Brian Pothier,LW
Capitals,Alexander Semin,RW
Capitals,Mike Green,LW
Capitals,Sergei Fedorov,G
Capitals,Jeff Schultz,D
Capitals,Chris Clark,D
Capitals,Alexander Semin,RW
Capitals,Jose Theodore,G
Capitals,Mike Green,LW
Capitals,Sergei Fedorov,C
Capitals,Jose Theodore,G
Capitals,Chris Clark,LW
Capitals,Jeff Schultz,C
Capitals,Viktor Kozlov,C
Capitals,Viktor Kozlov,C
Capitals,Brian Pothier,G
Capitals,Boyd Gordon,C
Capitals,Boyd Gordon,C
Capitals,Tomas Fleischmann,LW
Capitals,Boyd Gordon,C
Capitals,Tomas Fleischmann,LW
Capitals,Alexander Ovechkin,LW
Capitals,Boyd Gordon,C
Capitals,Alexander Semin,RW
Capitals,Boyd Gordon,C
Capitals,Alexander Ovechkin,LW
Capitals,Milan Jurcina,C
Capitals,Alexander Semin,RW
Capitals,Tom Poti,C
Capitals,Semyon Varlamov,G
Capitals,Mike Knuble,RW
Capitals,Boyd Gordon,C
Capitals,Semyon Varlamov,G
Capitals,Brian Pothier,RW
Capitals,Tom Poti,C
Capitals,Tom Poti,C
Capitals,Matt Bradley,RW
Capitals,Semyon Varlamov,G
Capitals,Semyon Varlamov,G
Capitals,Matt Bradley,RW
Capitals,Tyler Sloan,LW
Capitals,Tyler Sloan,RW
Capitals,Jeff Schultz,G
Capitals,Boyd Gordon,C
Capitals,Matt Bradley,RW
Capitals,Tyler Sloan,LW
Capitals,Tom Poti,LW
Capitals,Jeff Schultz,G
Capitals,Tom Poti,G
Capitals,Boyd Gordon,C
Capitals,Alexander Semin,RW
Capitals,D.J. King,LW
Capitals,Tyler Sloan,D
Capitals,Tom Poti,RW
Capitals,Tyler Sloan,RW
Capitals,Eric Fehr,RW
Capitals,Matt Bradley,RW
Capitals,Mike Green,G
Capitals,Eric Fehr,RW
Capitals,Tom Poti,C
Capitals,John Erskine,RW
Capitals,Matt Hendricks,LW
Capitals,Jay Beagle,C
Capitals,John Erskine,C
Capitals,Jay Beagle,C
Capitals,Mike Green,C
Capitals,Mike Green,D
Capitals,Nicklas Backstrom,C
Capitals,Mike Green,G
Capitals,Mike Green,LW
Capitals,John Erskine,C
Capitals,Nicklas Backstrom,C
Capitals,John Erskine,LW
Capitals,Brooks Laich,C
Capitals,Jack Hillen,C
Capitals,Dmitry Orlov,LW
Capitals,Mike Green,C
Capitals,John Erskine,LW
Capitals,Marcus Johansson,LW
Capitals,Tomas Kundratek,D
Capitals,Jack Hillen,D
Capitals,Tom Poti,D
Capitals,Brooks Laich,C
Capitals,Mike Green,C
Capitals,Eric Fehr,RW
Capitals,Tomas Kundratek,RW
Capitals,John Erskine,C
Capitals,Eric Fehr,RW
Capitals,Jack Hillen,RW
Capitals,Jack Hillen,D
Capitals,John Erskine,RW
Capitals,Mike Green,RW
Capitals,Mike Green,LW
Capitals,Michal Neuvirth,G
Capitals,Michal Neuvirth,G
Capitals,Brooks Laich,C
Capitals,John Erskine,LW
Capitals,Michael Latta,C
Capitals,Brooks Laich,C
Capitals,Michael Latta,C
Capitals,Aaron Volpatti,LW
Capitals,Jack Hillen,RW
Capitals,Mikhail Grabovski,C
Capitals,Mikhail Grabovski,C
Capitals,Brooks Laich,C
Capitals,Aaron Volpatti,LW
Capitals,Dmitry Orlov,LW
Capitals,Jay Beagle,C
Capitals,Tom Wilson,RW
Capitals,Aaron Volpatti,LW
Capitals,Tom Wilson,D
Capitals,John Erskine,C
Capitals,Jay Beagle,C
Capitals,Brooks Laich,C
Capitals,Brooks Laich,C
Capitals,Mike Green,C
Capitals,Mike Green,RW
Capitals,Aaron Volpatti,LW
Capitals,Brooks Orpik,C
Capitals,Chris Brown,G
Capitals,Nicklas Backstrom,C
Capitals,Nicklas Backstrom,C
Capitals,Chris Brown,C
Capitals,Brooks Orpik,C
Capitals,Jay Beagle,C
Capitals,John Carlson,RW
Capitals,John Carlson,D
Capitals,Brooks Orpik,G
Capitals,John Carlson,D
Capitals,John Carlson,G
Capitals,Jay Beagle,C
Capitals,John Carlson,LW
Capitals,Andre Burakovsky,LW
Capitals,Boyd Gordon,C
Capitals,Matt Pettinger,LW
Capitals,Eric Fehr,RW
Capitals,Ben Clymer,RW
Capitals,Brian Sutherby,C
Capitals,Steve Eminger,C
Capitals,Ben Clymer,C
Capitals,Alexander Semin,RW
Capitals,Eric Fehr,RW
Capitals,Steve Eminger,RW
Capitals,Alexander Semin,RW
Capitals,Alexander Semin,RW
Capitals,Tom Poti,C
Capitals,Chris Clark,RW
Capitals,Alexander Semin,RW
Capitals,Steve Eminger,G
Capitals,Alexander Semin,RW
Capitals,Chris Clark,G
Capitals,Boyd Gordon,C
Capitals,Brian Pothier,C
Capitals,Brent Johnson,G
Capitals,Alexander Semin,RW
Capitals,Brian Pothier,G
Capitals,Tom Poti,G
Capitals,Michael Nylander,C
Capitals,Shaone Morrisonn,G
Capitals,John Erskine,C
Capitals,Chris Clark,RW
Capitals,Tom Poti,RW
Capitals,Jeff Schultz,C
Capitals,Cristobal Huet,G
Capitals,David Steckel,C
Capitals,John Erskine,LW
Capitals,Donald Brashear,LW
Capitals,Shaone Morrisonn,G
Capitals,Jeff Schultz,RW
Capitals,Viktor Kozlov,C
Capitals,Donald Brashear,LW
Capitals,Tom Poti,G
Capitals,Shaone Morrisonn,RW
Capitals,Sergei Fedorov,LW
Capitals,Boyd Gordon,C
Capitals,John Erskine,LW
Capitals,Tom Poti,RW
Capitals,Tyler Sloan,D
Capitals,Eric Fehr,RW
Capitals,Tomas Fleischmann,LW
Capitals,Sergei Fedorov,RW
Capitals,Tyler Sloan,G
Capitals,Mike Green,C
Capitals,Alexander Semin,RW
Capitals,Donald Brashear,LW
Capitals,Mike Green,D
Capitals,Tom Poti,LW
Capitals,Donald Brashear,LW
Capitals,Karl Alzner,D
Capitals,Jeff Schultz,D
Capitals,Sergei Fedorov,D
Capitals,Shaone Morrisonn,RW
Capitals,Chris Clark,D
Capitals,David Steckel,C
Capitals,Brent Johnson,G
Capitals,Chris Clark,G
Capitals,Viktor Kozlov,C
Capitals,Tom Poti,LW
Capitals,Alexander Ovechkin,LW
Capitals,Michael Nylander,C
Capitals,Donald Brashear,LW
Capitals,Quintin Laing,LW
Capitals,Tom Poti,LW
Capitals,Jeff Schultz,LW
Capitals,John Erskine,LW
Capitals,John Erskine,D
Capitals,Jose Theodore,G
Capitals,Shaone Morrisonn,G
Capitals,Eric Fehr,RW
Capitals,Jeff Schultz,RW
Capitals,Mike Green,G
Capitals,Mike Knuble,RW
Capitals,Milan Jurcina,LW
Capitals,Quintin Laing,LW
Capitals,Shaone Morrisonn,G
Capitals,Tom Poti,G
Capitals,Alexander Ovechkin,LW
Capitals,Matt Bradley,RW
Capitals,Brian Pothier,RW
Capitals,John Erskine,LW
Capitals,Jose Theodore,G
Capitals,Mike Green,C
Capitals,Jason Chimera,LW
Capitals,John Erskine,RW
Capitals,Boyd Gordon,C
Capitals,Brooks Laich,C
Capitals,Scott Walker,RW
Capitals,Brendan Morrison,C
Capitals,Shaone Morrisonn,D
Capitals,John Carlson,LW
Capitals,Quintin Laing,LW
Capitals,Tyler Sloan,C
Capitals,Tom Poti,G
Capitals,Tom Poti,D
Capitals,Marcus Johansson,RW
Capitals,Marcus Johansson,RW
Capitals,Tom Poti,C
Capitals,Tyler Sloan,D
Capitals,Boyd Gordon,C
Capitals,Tom Poti,D
Capitals,Mike Knuble,RW
Capitals,Michal Neuvirth,G
Capitals,Tom Poti,G
Capitals,Tom Poti,C
Capitals,Mathieu Perreault,C
Capitals,Alexander Semin,RW
Capitals,Tom Poti,LW
Capitals,Eric Fehr,RW
Capitals,Michal Neuvirth,G
Capitals,Semyon Varlamov,G
Capitals,Mike Green,C
Capitals,Nicklas Backstrom,C
Capitals,Mike Green,RW
Capitals,Semyon Varlamov,G
Capitals,Jay Beagle,C
Capitals,Michal Neuvirth,G
Capitals,Nicklas Backstrom,C
Capitals,Eric Fehr,RW
Capitals,Eric Fehr,RW
Capitals,Dennis Wideman,RW
Capitals,Alexander Semin,RW
Capitals,Tyler Sloan,D
Capitals,Mike Knuble,RW
Capitals,Mike Green,LW
Capitals,Michal Neuvirth,G
Capitals,Jay Beagle,C
Capitals,Mike Green,D
Capitals,Mike Green,G
Capitals,Troy Brouwer,RW
Capitals,Mike Green,G
Capitals,John Erskine,LW
Capitals,Mike Green,C
Capitals,Roman Hamrlik,G
Capitals,Alexander Semin,RW
Capitals,Matt Hendricks,LW
Capitals,Mathieu Perreault,C
Capitals,Alexander Semin,RW
Capitals,Nicklas Backstrom,C
Capitals,Mike Green,G
Capitals,Dmitry Orlov,D
Capitals,Alexander Ovechkin,LW
Capitals,Tomas Vokoun,G
Capitals,Tomas Vokoun,G
Capitals,Joel Ward,D
Capitals,John Erskine,G
Capitals,Tomas Vokoun,G
Capitals,Michal Neuvirth,G
Capitals,Jay Beagle,C
Capitals,Tom Poti,D
Capitals,Marcus Johansson,RW
Capitals,Mike Green,LW
Capitals,Mike Green,C
Capitals,Tom Poti,LW
Capitals,Eric Fehr,RW
Capitals,Michal Neuvirth,G
Capitals,Brooks Laich,C
Capitals,Martin Erat,RW
Capitals,Joel Ward,G
Capitals,Martin Erat,RW
Capitals,Jack Hillen,C
Capitals,John Erskine,G
Capitals,Alexander Ovechkin,LW
Capitals,Mike Green,C
Capitals,Brooks Laich,C
Capitals,Michal Neuvirth,G
Capitals,Brooks Laich,C
Capitals,Alexander Ovechkin,LW
Capitals,Mikhail Grabovski,C
Capitals,Mike Green,C
Capitals,Brooks Laich,C
Capitals,Aaron Volpatti,LW
Capitals,John Erskine,C
Capitals,Mikhail Grabovski,C
Capitals,Martin Erat,RW
Capitals,Brooks Laich,C
Capitals,John Erskine,D
Capitals,Brooks Laich,C
Capitals,Brooks Laich,C
Capitals,Jack Hillen,C
Capitals,Patrick Wey,C
Capitals,Dustin Penner,LW
Capitals,Mike Green,D
Capitals,Marcus Johansson,D
Capitals,Mike Green,D
Capitals,Brooks Laich,C
Capitals,Tom Wilson,G
Capitals,Liam O'Brien,G
Capitals,Mike Green,D
Capitals,Eric Fehr,RW
Capitals,Michael Latta,C
Capitals,Alexander Ovechkin,LW
Capitals,Mike Green,LW
Capitals,Brooks Orpik,D
Capitals,Jay Beagle,C
Capitals,Justin Peters,G
Capitals,Tim Gleason,D
Capitals,Eric Fehr,RW
Capitals,Tom Wilson,C
Capitals,Eric Fehr,RW
Capitals,Brooks Orpik,C
Capitals,Marcus Johansson,G
Capitals,John Carlson,LW
Capitals,Michael Latta,C
Capitals,Michael Latta,C
Capitals,Michael Latta,C
Capitals,Alexander Ovechkin,LW
Capitals,Marcus Johansson,D
Capitals,Nate Schmidt,LW
Capitals,Nicklas Backstrom,C
Capitals,Jay Beagle,C
Capitals,Brooks Orpik,C
Capitals,Marcus Johansson,C
Capitals,Lars Eller,C
Capitals,T.J. Oshie,RW
Capitals,Matt Niskanen,G
Capitals,T.J. Oshie,RW
Capitals,Tom Wilson,RW
Capitals,John Carlson,LW
Capitals,Justin Williams,RW
Capitals,Andre Burakovsky,LW
Capitals,Brooks Orpik,LW
Capitals,Matt Niskanen,G
Capitals,T.J. Oshie,RW
Penguins,Adam Hall,RW
Penguins,Sidney Crosby,C
Penguins,Tyler Kennedy,C
Penguins,Kris Beech,C
Penguins,Sidney Crosby,C
Penguins,Adam Hall,RW
Penguins,Kris Beech,C
Penguins,Ryan Whitney,RW
Penguins,Sergei Gonchar,C
Penguins,Pascal Dupuis,RW
Penguins,Tyler Kennedy,C
Penguins,Hal Gill,LW
Penguins,Philippe Boucher,C
Penguins,Ryan Whitney,RW
Penguins,Hal Gill,D
Penguins,Tyler Kennedy,C
Penguins,Pascal Dupuis,RW
Penguins,Ruslan Fedotenko,LW
Penguins,Pascal Dupuis,RW
Penguins,Sergei Gonchar,LW
Penguins,Ruslan Fedotenko,LW
Penguins,Maxime Talbot,C
Penguins,Ben Lovejoy,G
Penguins,Sergei Gonchar,RW
Penguins,Mark Letestu,C
Penguins,Ben Lovejoy,RW
Penguins,Maxime Talbot,C
Penguins,Sergei Gonchar,G
Penguins,Kris Letang,C
Penguins,Tyler Kennedy,C
Penguins,Jay McKee,D
Penguins,Chris Kunitz,LW
Penguins,Brent Johnson,G
Penguins,Brooks Orpik,D
Penguins,Marc-Andre Fleury,G
Penguins,Chris Kunitz,LW
Penguins,Alex Grant,G
Penguins,Arron Asham,RW
Penguins,Jordan Staal,C
Penguins,Casey Pierro-Zabotel,C
Penguins,Arron Asham,RW
Penguins,Mike Comrie,C
Penguins,Jordan Staal,C
Penguins,Eric Godard,RW
Penguins,Sidney Crosby,C
Penguins,Eric Godard,RW
Penguins,Evgeni Malkin,C
Penguins,Mark Letestu,C
Penguins,Evgeni Malkin,C
Penguins,Arron Asham,RW
Penguins,Chris Kunitz,LW
Penguins,Evgeni Malkin,C
Penguins,Dustin Jeffrey,C
Penguins,Eric Tangradi,LW
Penguins,Nick Johnson,LW
Penguins,Brooks Orpik,RW
Penguins,Dustin Jeffrey,C
Penguins,Mark Letestu,C
Penguins,Arron Asham,RW
Penguins,Mike Comrie,C
Penguins,Brooks Orpik,D
Penguins,Boris Valabik,D
Penguins,Dustin Jeffrey,C
Penguins,Nick Petersen,RW
Penguins,Robert Bortuzzo,C
Penguins,Sidney Crosby,C
Penguins,Brooks Orpik,RW
Penguins,Brian Strait,D
Penguins,Tyler Kennedy,C
Penguins,Brooks Orpik,C
Penguins,Dustin Jeffrey,C
Penguins,Zbynek Michalek,G
Penguins,Ben Lovejoy,C
Penguins,Tyler Kennedy,C
Penguins,Dustin Jeffrey,C
Penguins,Sidney Crosby,C
Penguins,Zbynek Michalek,C
Penguins,Steve MacIntyre,LW
Penguins,Kris Letang,LW
Penguins,Zbynek Michalek,G
Penguins,Steve MacIntyre,LW
Penguins,Richard Park,RW
Penguins,Robert Bortuzzo,G
Penguins,Sidney Crosby,C
Penguins,Brian Strait,C
Penguins,Paul Martin,C
Penguins,Zbynek Michalek,D
Penguins,Paul Martin,RW
Penguins,Richard Park,RW
Penguins,Robert Bortuzzo,D
Penguins,Jordan Staal,C
Penguins,Simon Despres,LW
Penguins,Dustin Jeffrey,C
Penguins,Kris Letang,LW
Penguins,Arron Asham,RW
Penguins,Jordan Staal,C
Penguins,Simon Despres,D
Penguins,Arron Asham,RW
Penguins,Tyler Kennedy,C
Penguins,Tyler Kennedy,C
Penguins,Sidney Crosby,C
Penguins,Matt Niskanen,D
Penguins,Kris Letang,G
Penguins,Kris Letang,G
Penguins,Matt Niskanen,RW
Penguins,Evgeni Malkin,C
Penguins,Evgeni Malkin,C
Penguins,Evgeni Malkin,C
Penguins,Kris Letang,RW
Penguins,Kris Letang,C
Penguins,Kris Letang,C
Penguins,Evgeni Malkin,C
Penguins,Paul Martin,LW
Penguins,Kris Letang,C
Penguins,Paul Martin,LW
Penguins,Kris Letang,G
Penguins,Matt D'Agostini,RW
Penguins,James Neal,RW
Penguins,Beau Bennett,RW
Penguins,Kris Letang,D
Penguins,Matt D'Agostini,RW
Penguins,Chuck Kobasew,RW
Penguins,Rob Scuderi,G
Penguins,Beau Bennett,RW
Penguins,James Neal,D
Penguins,Beau Bennett,RW
Penguins,Paul Martin,D
Penguins,Tanner Glass,LW
Penguins,Chuck Kobasew,RW
Penguins,Andrew Ebbett,C
Penguins,Brooks Orpik,D
Penguins,Kris Letang,LW
Penguins,Kris Letang,C
Penguins,Jayson Megna,C
Penguins,Pascal Dupuis,RW
Penguins,Brooks Orpik,LW
Penguins,Tanner Glass,LW
Penguins,Evgeni Malkin,C
Penguins,Rob Scuderi,LW
Penguins,Chris Conner,RW
Penguins,Kris Letang,C
Penguins,Evgeni Malkin,C
Penguins,Brian Gibbons,RW
Penguins,Joe Vitale,C
Penguins,Jayson Megna,C
Penguins,Paul Martin,G
Penguins,Andrew Ebbett,C
Penguins,Brian Gibbons,G
Penguins,Joe Vitale,RW
Penguins,Kris Letang,D
Penguins,Paul Martin,RW
Penguins,Beau Bennett,RW
Penguins,Paul Martin,LW
Penguins,Evgeni Malkin,C
Penguins,Joe Vitale,RW
Penguins,Kris Letang,LW
Penguins,Tomas Vokoun,G
Penguins,Chris Conner,RW
Penguins,Derrick Pouliot,LW
Penguins,Beau Bennett,RW
Penguins,Derrick Pouliot,D
Penguins,Beau Bennett,RW
Penguins,Pascal Dupuis,RW
Penguins,Kris Letang,C
Penguins,Beau Bennett,RW
Penguins,Chris Kunitz,LW
Penguins,Scott Wilson,LW
Penguins,Kris Letang,D
Penguins,Olli Maatta,G
Penguins,Zach Sill,C
Penguins,Robert Bortuzzo,LW
Penguins,Christian Ehrhoff,D
Penguins,Chris Kunitz,LW
Penguins,Blake Comeau,RW
Penguins,Robert Bortuzzo,D
Penguins,Patric Hornqvist,RW
Penguins,Beau Bennett,RW
Penguins,Christian Ehrhoff,C
Penguins,Craig Adams,LW
Penguins,Paul Martin,RW
Penguins,Zach Sill,C
Penguins,Scott Wilson,LW
Penguins,Evgeni Malkin,C
Penguins,Patric Hornqvist,RW
Penguins,Evgeni Malkin,C
Penguins,Blake Comeau,RW
Penguins,Derrick Pouliot,RW
Penguins,Pascal Dupuis,RW
Penguins,Eric Fehr,RW
Penguins,Tom Kuhnhackl,LW
Penguins,Pascal Dupuis,RW
Penguins,Beau Bennett,RW
Penguins,Bryan Rust,RW
Penguins,Eric Fehr,RW
Penguins,Bryan Rust,RW
Penguins,Beau Bennett,RW
Penguins,Kris Letang,G
Penguins,Marc-Andre Fleury,G
Penguins,Kris Letang,C
Penguins,Marc-Andre Fleury,G
Penguins,Nick Bonino,C
Penguins,David Warsofsky,C
Penguins,Beau Bennett,RW
Penguins,Eric Fehr,RW
Penguins,Evgeni Malkin,C
Penguins,Ben Lovejoy,D
Penguins,Evgeni Malkin,C
Penguins,Nick Bonino,C
Penguins,David Warsofsky,RW
Penguins,Kevin Porter,C
Penguins,Eric Fehr,RW
Penguins,Ben Lovejoy,G
Penguins,Evgeni Malkin,C
Penguins,Scott Wilson,G
Penguins,Beau Bennett,RW
Penguins,Evgeni Malkin,C
Penguins,Bryan Rust,RW
Penguins,Daniel Sprong,RW
Penguins,Matthew Murray,LW
Penguins,Bryan Rust,RW
Penguins,Conor Sheary,RW
Penguins,Matthew Murray,LW
Penguins,Conor Sheary,RW
Penguins,Chris Kunitz,LW
Penguins,Chris Kunitz,LW
Penguins,Derrick Pouliot,LW
Penguins,Kris Letang,RW
Penguins,Brian Dumoulin,D
Penguins,Tom Kuhnhackl,LW
Penguins,Kris Letang,C
Penguins,Daniel Sprong,RW
Penguins,Tom Kuhnhackl,LW
Penguins,Kris Letang,C
Penguins,Brian Dumoulin,D
Penguins,Evgeni Malkin,C
Penguins,Kris Letang,LW
Penguins,Conor Sheary,RW
Penguins,Conor Sheary,RW
Penguins,Bryan Rust,RW
Penguins,Carl Hagelin,LW
Penguins,Bryan Rust,RW
Penguins,Evgeni Malkin,C
Penguins,Olli Maatta,D
Penguins,Carl Hagelin,LW
Penguins,Trevor Daley,D
Penguins,Trevor Daley,LW
Penguins,Conor Sheary,RW
Penguins,Mark Eaton,G
Penguins,Georges Laraque,D
Penguins,Gary Roberts,C
Penguins,Ryan Whitney,G
Penguins,Georges Laraque,D
Penguins,Georges Laraque,D
Penguins,Ryan Whitney,C
Penguins,Maxime Talbot,C
Penguins,Sergei Gonchar,RW
Penguins,Marc-Andre Fleury,G
Penguins,Maxime Talbot,C
Penguins,Marc-Andre Fleury,G
Penguins,Erik Christensen,C
Penguins,Ryan Malone,LW
Penguins,Mark Eaton,G
Penguins,Gary Roberts,RW
Penguins,Sidney Crosby,C
Penguins,Adam Hall,RW
Penguins,Colby Armstrong,RW
Penguins,Kris Beech,C
Penguins,Rob Scuderi,RW
Penguins,Marian Hossa,RW
Penguins,Ryan Whitney,C
Penguins,Maxime Talbot,C
Penguins,Sidney Crosby,C
Penguins,Gary Roberts,D
Penguins,Maxime Talbot,C
Penguins,Sergei Gonchar,D
Penguins,Petr Sykora,RW
Penguins,Matt Cooke,LW
Penguins,Rob Scuderi,RW
Penguins,Mike Zigomanis,C
Penguins,Hal Gill,C
Penguins,Pascal Dupuis,RW
Penguins,Eric Godard,RW
Penguins,Ruslan Fedotenko,LW
Penguins,Rob Scuderi,RW
Penguins,Sidney Crosby,C
Penguins,Maxime Talbot,C
Penguins,Kris Letang,LW
Penguins,Brooks Orpik,D
Penguins,Sidney Crosby,C
Penguins,Philippe Boucher,G
Penguins,Philippe Boucher,LW
Penguins,Sidney Crosby,C
Penguins,Petr Sykora,RW
Penguins,Petr Sykora,RW
Penguins,Sergei Gonchar,C
Penguins,Petr Sykora,RW
Penguins,Ben Lovejoy,RW
Penguins,Sidney Crosby,C
Penguins,Evgeni Malkin,C
Penguins,Kris Letang,C
Penguins,Brooks Orpik,RW
Penguins,Kris Letang,G
Penguins,Chris Kunitz,LW
Penguins,Alex Goligoski,D
Penguins,Jay McKee,C
Penguins,Alex Goligoski,C
Penguins,Mark Eaton,RW
Penguins,Sergei Gonchar,C
Penguins,Chris Kunitz,LW
Penguins,Chris Kunitz,LW
Penguins,Ruslan Fedotenko,LW
Penguins,Brooks Orpik,C
Penguins,Brent Johnson,G
Penguins,Marc-Andre Fleury,G
Penguins,Pascal Dupuis,RW
Penguins,Maxime Talbot,C
Penguins,Eric Godard,RW
Penguins,Maxime Talbot,C
Penguins,Brent Johnson,G
Penguins,Bill Guerin,RW
Penguins,Tyler Kennedy,C
Penguins,Evgeni Malkin,C
Penguins,Evgeni Malkin,C
Penguins,Chris Kunitz,LW
Penguins,Matt Cooke,LW
Penguins,Brooks Orpik,C
Penguins,Jordan Leopold,D
Penguins,Tyler Kennedy,C
Penguins,Jordan Staal,C
Penguins,Jordan Staal,C
Penguins,Brooks Orpik,G
Penguins,Zbynek Michalek,LW
Penguins,Evgeni Malkin,C
Penguins,Kris Letang,G
Penguins,Evgeni Malkin,C
Penguins,Sidney Crosby,C
Penguins,Evgeni Malkin,C
Penguins,Arron Asham,RW
Penguins,Ben Lovejoy,D
Penguins,Brent Johnson,G
Penguins,Eric Godard,RW
Penguins,Sidney Crosby,C
Penguins,Evgeni Malkin,C
Penguins,Mark Letestu,C
Penguins,Arron Asham,RW
